version_soft_cutoff(row.mean>5);upperquartile_norm;estimateGLMRobustDisp						
ensembl_gene_id	external_gene_name	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000043079	Synpo	2.9028733422	0.4563023223	13.7777512822	0.0002057586	0.0051761143
ENSMUSG00000043088	Il17re	0.6280454191	5.2857813148	11.1284070815	0.0008501557	0.0153218359
ENSMUSG00000043154	Ppp2r3a	-0.5798936551	5.9552838333	9.096471385	0.002561031	0.0341437137
ENSMUSG00000043230	Fam124b	3.8062088355	0.8039616147	14.8594226504	0.000115828	0.0032798527
ENSMUSG00000043300	B3galnt1	-2.264755583	1.8002367058	16.4919431863	4.88572457039317e-05	0.0016355084
ENSMUSG00000043333	Rhbdl2	4.2531888628	0.5165729563	26.411026203	2.75960671813487e-07	1.92561104008653e-05
ENSMUSG00000043458	Pcdhb12	4.046550298	-0.9911151412	8.3200676484	0.003920946	0.0467114811
ENSMUSG00000043535	Setx	-0.6114057693	6.700673773	15.7416983645	7.26058628385568e-05	0.00222759
ENSMUSG00000043866	Taf10	-1.1744671344	4.4562248886	9.0471460212	0.0026310521	0.0348223847
ENSMUSG00000043940	Wdfy3	-0.894485973	4.9560250107	15.3188873244	9.08040820347062e-05	0.0026977909
ENSMUSG00000044022	Pcdhb21	3.2885278325	0.9601286822	14.9162485532	0.0001123908	0.0032094023
ENSMUSG00000044030	Irf2bp1	-1.0383982459	6.160086579	12.4620677623	0.0004152999	0.0089549051
ENSMUSG00000044055	Otos	0.703092672	4.7308343438	8.5024658355	0.0035466552	0.0433836508
ENSMUSG00000044080	S100a1	0.5300086767	6.6088438735	9.449587659	0.0021119657	0.029604296
ENSMUSG00000044162	Tnip3	0.8654921144	7.0553534666	36.657701168	1.4080167187812e-09	1.67623398809832e-07
ENSMUSG00000044220	Nkx2-3	-1.3118639269	4.3680366912	9.3349530746	0.0022482385	0.0311018589
ENSMUSG00000044288	Cnr1	-4.9176808655	1.5301634389	25.8649260813	3.66162283186034e-07	2.4661248594661e-05
ENSMUSG00000044365	Cxxc4	8.6450232019	-0.6443126736	20.4338187392	6.17292633421678e-06	0.0002828003
ENSMUSG00000044393	Dsg2	1.8263539891	4.475045257	47.7428323497	4.8595766589853e-12	8.13377657625213e-10
ENSMUSG00000044456	Rin3	-0.6721979297	6.581904913	16.6469442894	4.50227797425132e-05	0.0015344962
ENSMUSG00000044468	Tent5c	2.3235400001	4.9994773354	61.1703630648	5.2343572439558e-15	1.28241752476917e-12
ENSMUSG00000044583	Tlr7	-4.1635912228	0.8743115283	11.6725991391	0.0006342734	0.0122122909
ENSMUSG00000044694	2010007H06Rik	-2.7183056583	0.7593531489	10.1893933116	0.0014125078	0.022197359
ENSMUSG00000044700	Tmem201	-0.481899593	6.895025872	8.9829934917	0.0027250386	0.0356830184
ENSMUSG00000044827	Tlr1	-6.8956039704	-1.5430026801	9.1676303006	0.0024633333	0.0332700185
ENSMUSG00000044847	Lsm11	-1.2641429694	4.3137334211	13.4111651679	0.000250131	0.0060234537
ENSMUSG00000044864	Ankrd50	-1.0656450151	3.772710892	11.8015475396	0.0005918151	0.0116468379
ENSMUSG00000044937	Ttc41	-1.3975369423	1.5134744674	9.1945840255	0.0024273224	0.0328797163
ENSMUSG00000045092	S1pr1	0.6829050536	6.3033325556	17.268184314	3.24576250673089e-05	0.0011724277
ENSMUSG00000045441	Gprin3	2.9325113435	2.2187072613	16.4300581131	5.04784084194688e-05	0.0016797982
ENSMUSG00000045482	Trrap	-0.7389597312	5.4587764165	10.0874248283	0.0014928459	0.0229632021
ENSMUSG00000045636	Mtus1	-1.8516575701	3.2702266771	30.350586114	3.60597996474988e-08	3.11015771959678e-06
ENSMUSG00000045689	Pcdhb4	2.6449375642	0.8261391678	19.1199995259	1.22751829957937e-05	0.0005200801
ENSMUSG00000045817	Zfp36l2	-0.9647316732	7.7782198539	14.9820729408	0.0001085374	0.0031046105
ENSMUSG00000045930	Clec14a	0.8582178194	4.3457694403	10.6831099323	0.0010811814	0.01818644
ENSMUSG00000045954	Cavin2	2.5904741536	7.5120591276	214.6653201931	1.3184905543261e-48	2.47656475787586e-45
ENSMUSG00000045962	Wnk1	-0.965758967	4.8582239217	17.6313821712	2.68127169501985e-05	0.0010117611
ENSMUSG00000046080	Clec9a	1.9008618707	2.2408952123	21.5963343715	3.36494324928489e-06	0.0001685279
ENSMUSG00000046157	Tmem229b	-0.4977618137	6.6288208794	9.4997880213	0.0020549564	0.0289808302
ENSMUSG00000046324	Ermp1	-0.8399735797	6.6687563056	27.2072447299	1.827725110357e-07	1.33179711166315e-05
ENSMUSG00000046532	Ar	3.3606243058	0.8767166545	17.2111349338	3.34470177882865e-05	0.0011928731
ENSMUSG00000046593	Tmem215	4.9339892832	3.5563656662	73.8913889971	8.25355688444864e-18	2.44783121283516e-15
ENSMUSG00000046768	Rhoj	1.072028298	5.52926589	24.8600629012	6.16464003928202e-07	3.88855372627099e-05
ENSMUSG00000046798	Cldn12	0.4893753561	6.6248267203	9.0167328318	0.0026751915	0.0351664944
ENSMUSG00000046814	Gchfr	1.2295859973	3.6558548809	17.1900872058	3.38196499807469e-05	0.0012036235
ENSMUSG00000046908	Ltb4r1	-3.3329082485	1.8725608498	14.216899882	0.0001629009	0.0043163638
ENSMUSG00000046985	Tapt1	-1.0614711336	6.2799184395	16.0012457824	6.3300816620622e-05	0.0020033905
ENSMUSG00000047187	Rab2a	-0.7732801816	8.0605135083	9.569075858	0.0019788237	0.0282533907
ENSMUSG00000047592	Nxpe5	1.0393738379	4.754726158	16.2321727853	5.6034378440571e-05	0.001825166
ENSMUSG00000047604	Frat2	-1.390808228	3.4514514487	10.8273452046	0.0010001193	0.0170981472
ENSMUSG00000047658	Gal3st3	-3.1615029857	-0.3291887537	11.6594850543	0.0006387602	0.0122707285
ENSMUSG00000047669	Msl3l2	-0.9446010209	5.4233641116	14.4020535078	0.0001476412	0.0039680045
ENSMUSG00000047712	Ust	-7.9735294299	-0.4414897498	28.8874831864	7.67070034030744e-08	6.29481501227656e-06
ENSMUSG00000047910	Pcdhb16	1.683218363	2.8262634053	21.358098312	3.81007912705794e-06	0.0001872366
ENSMUSG00000047945	Marcksl1	-0.4364233473	6.9354637215	8.6281998696	0.003309985	0.0410831836
ENSMUSG00000047959	Kcna3	-1.2916366874	2.3873651816	8.8476347805	0.0029346894	0.0378132049
ENSMUSG00000048170	Mcmbp	-1.0373532678	5.181190262	10.1448411507	0.0014470563	0.0225460712
ENSMUSG00000048332	Lhfp	2.5280636743	3.2118034025	33.6536304565	6.58518606156303e-09	6.75044071867175e-07
ENSMUSG00000048416	Mlf1	1.7594040273	2.3640003933	15.7324204116	7.29628411716002e-05	0.002234487
ENSMUSG00000048478	Spata33	1.8695249739	0.9328242822	10.058040766	0.0015168445	0.0232056619
ENSMUSG00000048480	Cxcr1	3.0944783604	1.8027233901	27.0595720352	1.97280915171699e-07	1.41314994532948e-05
ENSMUSG00000048578	Mlec	-0.5266646281	9.3373630042	27.8793422888	1.2912098856293e-07	9.70129027402817e-06
ENSMUSG00000048865	Arhgap30	-0.5031177562	6.7962417824	10.5796774037	0.0011433761	0.0189296368
ENSMUSG00000049001	Ndnf	-2.7361702195	2.4626307859	30.9500267738	2.64758430488708e-08	2.38071344011256e-06
ENSMUSG00000049103	Ccr2	-3.554703699	2.7491642526	14.4236561503	0.0001459573	0.0039352591
ENSMUSG00000049107	Ntf3	9.0159571429	0.4470371549	37.1476732047	1.0951334235732e-09	1.36126695040477e-07
ENSMUSG00000049184	Purg	4.3642124755	-0.8028873809	13.1048958287	0.0002945251	0.00679016
ENSMUSG00000049225	Pdp1	0.6191316059	6.508420285	13.9502719101	0.0001877105	0.0048079486
ENSMUSG00000049287	Iba57	-0.709619067	4.4409906714	9.9623806882	0.0015977132	0.0240724971
ENSMUSG00000049313	Sorl1	-2.0005993643	2.9665524146	21.1891566253	4.16112082816367e-06	0.000201558
ENSMUSG00000049339	Retreg2	-0.9807181503	6.527301032	14.6720721644	0.0001279278	0.003551099
ENSMUSG00000049350	Zg16	10.4582497573	1.7917334582	70.7553700631	4.04382266786802e-17	1.17863486552257e-14
ENSMUSG00000049404	Rarres1	4.2340760001	-0.3048635645	9.222153217	0.0023910418	0.03257096
ENSMUSG00000049511	Htr1b	4.8563283162	0.7983948488	13.7457563111	0.0002092931	0.0052338761
ENSMUSG00000049686	Orai1	-0.8170186105	6.2104379656	12.1687131816	0.0004859782	0.0100679679
ENSMUSG00000049687	Pheta2	-0.5017822711	6.0091937592	8.6477856023	0.003274591	0.0408308204
ENSMUSG00000049791	Fzd4	-1.3818566406	3.1299147153	13.2668439203	0.0002701416	0.0063488319
ENSMUSG00000049866	Arl4c	-1.8459447432	1.0189025191	12.3464455301	0.0004418269	0.0093385098
ENSMUSG00000049969	Plekhf2	-0.6749902348	7.071452362	9.712137254	0.00183055	0.0265883071
ENSMUSG00000050147	F2rl3	0.6606253949	7.3812893404	21.9524368146	2.79491795814767e-06	0.0001457838
ENSMUSG00000050248	Evc2	1.4222229486	5.1112581585	37.2311872083	1.04922305670866e-09	1.31386042767851e-07
ENSMUSG00000050473	Slc35d3	-1.6606311135	2.1998612221	14.0265878897	0.0001802439	0.0046519439
ENSMUSG00000050608	Micos10	0.4529320177	7.0837494064	8.8188010889	0.0029814249	0.0383065466
ENSMUSG00000050675	Gp1ba	1.06102909	4.4601271005	10.4804066737	0.001206472	0.0196298446
ENSMUSG00000050730	Arhgap42	3.4267533913	0.2898019238	10.8747985704	0.0009748163	0.0167813336
ENSMUSG00000050930	Map10	-2.7478648691	1.7952200324	21.6866865981	3.21011456296192e-06	0.000161991
ENSMUSG00000050931	Sgms2	-2.6513063562	1.4539593311	11.2586620986	0.0007925231	0.0144995707
ENSMUSG00000050953	Gja1	0.7156166784	5.0709229642	9.4096901165	0.002158417	0.0301056433
ENSMUSG00000050957	Insl6	0.7003998249	5.0450583452	10.5473073654	0.0011635747	0.0190603013
ENSMUSG00000051043	Gprc5c	2.8753133529	3.0179565708	55.2641585851	1.05372552108756e-13	2.17234511390063e-11
ENSMUSG00000051236	Msrb3	-1.5009123492	3.6064630696	19.383633853	1.06919425805449e-05	0.0004622693
ENSMUSG00000051339	2900026A02Rik	-0.6966059777	5.7571875504	11.4619540592	0.0007103557	0.0133085153
ENSMUSG00000051397	Tacstd2	1.1182462331	4.9304790355	23.2168413884	1.44724347391878e-06	8.2375929045781e-05
ENSMUSG00000051495	Irf2bp2	-0.6811218632	4.6508227827	8.4668224694	0.0036168269	0.0440190487
ENSMUSG00000052062	Pard3b	-0.9026012711	4.5656172363	10.6486729489	0.0011014991	0.0184364779
ENSMUSG00000052142	Rasal3	-0.8294449962	6.7776916865	17.2995951697	3.19254859996313e-05	0.0011615267
ENSMUSG00000052151	Plpp2	0.544583636	5.662997483	8.1682812904	0.0042629282	0.0494896436
ENSMUSG00000052188	Gm14964	2.9592983085	1.0348990892	24.3403062898	8.07319835702262e-07	4.90925964839811e-05
ENSMUSG00000052477	C130026I21Rik	3.5154455654	-0.6975674311	11.4032575106	0.0007331544	0.0136798833
ENSMUSG00000052560	Cpne8	1.752087647	5.6300314508	92.2605488043	7.59840392750039e-22	3.29361585626651e-19
ENSMUSG00000052616	Terb1	5.3468933085	-0.0261027105	17.1347895066	3.48186536441681e-05	0.0012314003
ENSMUSG00000052684	Jun	1.2041694394	4.9282620431	8.6318698626	0.0033033233	0.0410665842
ENSMUSG00000052854	Nrk	-1.4237120842	3.1101211722	12.3857850753	0.0004326147	0.0092126525
ENSMUSG00000052934	Fbxo31	-1.4217351578	4.7052039307	15.8842839322	6.73355556795897e-05	0.002094185
ENSMUSG00000053063	Clec12a	-1.8918030381	3.2484193341	10.3751610444	0.0012772201	0.0205046582
ENSMUSG00000053094	Tmem248	-1.1720251002	6.0702755506	15.6494045896	7.6236579859157e-05	0.0023184442
ENSMUSG00000053113	Socs3	1.9818277809	4.7809293484	44.4840220678	2.56441570382123e-11	4.08975919557528e-09
ENSMUSG00000053310	Nrgn	0.9433683135	6.9154530634	44.3473261213	2.74987343943965e-11	4.34454303679694e-09
ENSMUSG00000053550	Shisa7	1.9600589929	0.7204346878	8.2174047187	0.0041490496	0.0485731881
ENSMUSG00000053675	Tgm5	-2.4519752343	2.0977020408	38.7650232099	4.78016971750827e-10	6.36289520271475e-08
ENSMUSG00000053819	Camk2d	-0.5031016421	7.0963947602	10.4323537301	0.0012382684	0.0200123583
ENSMUSG00000054003	Tdrd9	4.9083116096	3.9556707168	143.7192950824	4.09225929660441e-33	4.61197622727317e-30
ENSMUSG00000054074	Skida1	-4.6622320779	-1.1008439195	11.0162685533	0.000903157	0.0160336483
ENSMUSG00000054128	H2-T3	3.7377982662	3.2949996688	63.9375019146	1.28429478607378e-15	3.2895459634208e-13
ENSMUSG00000054435	Gimap4	-1.1946820149	4.1403534447	14.8868750323	0.0001141545	0.00324333
ENSMUSG00000054641	Mmrn1	0.5753326738	10.1633493806	11.7992077422	0.0005925593	0.0116479248
ENSMUSG00000055022	Cntn1	9.5582669666	1.561672275	60.9122318799	5.96768959153406e-15	1.42089848654765e-12
ENSMUSG00000055235	Wdr86	-2.6103278424	0.9477774902	10.213912604	0.0013938515	0.0219599813
ENSMUSG00000055322	Tns1	-0.7728121851	6.4552817581	16.0924442277	6.03242383572454e-05	0.001920492
ENSMUSG00000055370	Gm9968	-6.2910933537	-0.2457355849	20.4740239575	6.04460475591753e-06	0.000277674
ENSMUSG00000055435	Maf	3.14482094	4.8077300571	92.604711645	6.38552276064449e-22	2.99853506301931e-19
ENSMUSG00000055541	Lair1	0.6316036964	6.6865668213	14.5361625326	0.0001374948	0.0037550067
ENSMUSG00000055653	Gpc3	1.4638104677	3.0279623755	13.0401653715	0.0003048812	0.0069743116
ENSMUSG00000055670	Zzef1	-0.6024839344	5.4092308141	10.7623857832	0.0010358377	0.017581161
ENSMUSG00000055720	Ubl7	0.3427803565	8.025319232	8.5912517274	0.0033778175	0.0416498935
ENSMUSG00000055723	Rras2	-1.093336468	4.0856146424	10.7233507107	0.0010579192	0.0178841246
ENSMUSG00000055737	Ghr	0.9849678201	5.6254456727	27.9205740145	1.26398606096242e-07	9.53914480382577e-06
ENSMUSG00000055745	Rtl6	-0.6745399867	5.6749573941	12.4476367942	0.000418521	0.0089928687
ENSMUSG00000055805	Fmnl1	-0.5014963696	6.9085170577	11.9152618063	0.0005567591	0.0112174993
ENSMUSG00000055912	Tmem150a	1.1816200573	3.0845878178	11.3212899166	0.0007662347	0.0141179674
ENSMUSG00000055963	Triqk	0.6691252539	5.5231649841	14.0495274348	0.0001780586	0.004602569
ENSMUSG00000056025	Clca3a1	5.157997043	6.0137676926	237.2938499751	1.53031452037288e-53	3.6957095667005e-50
ENSMUSG00000056091	St3gal5	-2.6250466711	3.3727910529	52.4237138226	4.47290073471823e-13	8.40159854671241e-11
ENSMUSG00000056220	Pla2g4a	0.6422258736	7.9094609054	25.0229115259	5.66530962725241e-07	3.61403997164913e-05
ENSMUSG00000056418	BC043934	-1.3718812999	1.7247494863	8.158272994	0.004286517	0.0496666005
ENSMUSG00000056771	Gm10010	-6.890728679	-1.392495708	17.2131146941	3.34121808450977e-05	0.0011928731
ENSMUSG00000056832	Ttc26	1.0428458069	4.3644401892	18.6804208435	1.54561447687789e-05	0.0006372832
ENSMUSG00000057058	Skap1	3.6054161747	1.9150453727	55.063178506	1.16717110781945e-13	2.37723223827564e-11
ENSMUSG00000057074	Ces1g	4.7163948963	0.5246536127	22.6682879128	1.92519094382041e-06	0.0001039788
ENSMUSG00000057135	Scimp	-4.502346661	-0.7210098481	10.1296126807	0.0014590606	0.0226912788
ENSMUSG00000057191	AB124611	-1.8810364194	1.530030566	12.9760313136	0.000315504	0.0071688112
ENSMUSG00000057530	Ece1	0.5499139502	6.6316565417	13.5642038962	0.0002305402	0.0056319099
ENSMUSG00000057604	Lmcd1	1.4238601589	2.3819653148	12.0346326182	0.0005222113	0.0106105545
ENSMUSG00000057672	Pkn1	-0.9238039867	5.1580043533	13.6920583898	0.0002153633	0.0053500663
ENSMUSG00000057722	Lepr	4.0242238648	0.6145270564	21.6178591724	3.32739135443069e-06	0.0001674094
ENSMUSG00000057729	Prtn3	0.8271837356	7.783088993	20.4047170793	6.26751177425505e-06	0.0002863575
ENSMUSG00000057777	Mab21l2	10.4171402694	2.0066049397	80.6050462059	2.75654648994584e-19	9.13714086520282e-17
ENSMUSG00000057880	Abat	2.7404109815	3.5823919006	52.8713164134	3.56132568820429e-13	6.7645180628195e-11
ENSMUSG00000058006	Mdn1	-1.0164629267	4.4759266937	10.9177947524	0.0009524492	0.0165820326
ENSMUSG00000058056	Palld	-1.0749336284	4.135990514	14.1570053247	0.0001681698	0.0044213214
ENSMUSG00000058135	Gstm1	0.5301227544	8.6707092456	17.6267218957	2.68784989801273e-05	0.0010119845
ENSMUSG00000058388	Phtf1	-1.1063658784	5.5137429308	12.1463018803	0.000491853	0.0101291762
ENSMUSG00000058715	Fcer1g	-0.9419025229	5.7034156206	16.5226250549	4.80730080743133e-05	0.0016156545
ENSMUSG00000059027	9630013D21Rik	5.1772372292	0.8954161847	29.0786608449	6.94982826425582e-08	5.75915915721788e-06
ENSMUSG00000059203	Il1rapl2	2.3768783561	3.2457701118	38.9687076532	4.30653527964945e-10	5.82415831219792e-08
ENSMUSG00000059325	Hopx	-1.5614008618	1.392068462	9.8152275776	0.0017307286	0.0256648831
ENSMUSG00000059336	Slc14a1	0.6509811912	7.3990429467	17.9581375906	2.25816925094152e-05	0.0008836655
ENSMUSG00000059479	B3gnt8	0.7248505787	4.4345155339	10.4390882229	0.0012337616	0.0199586026
ENSMUSG00000059498	Fcgr3	-1.8380556899	2.8707476264	15.4385175821	8.52332196329887e-05	0.0025547297
ENSMUSG00000059824	Dbp	-1.1987981223	2.8263835544	8.2920923049	0.0039818085	0.0472238302
ENSMUSG00000059883	Irak4	0.6313634946	5.6113795225	12.1488145726	0.0004911907	0.0101291762
ENSMUSG00000059923	Grb2	-1.0744109588	6.3176967659	14.2760912547	0.0001578573	0.0042010037
ENSMUSG00000060131	Atp8b4	-3.6421031092	0.9568745009	10.8891880824	0.0009672722	0.01673668
ENSMUSG00000060147	Serpinb6a	0.6519970779	5.9062210501	13.4797971604	0.0002411459	0.0058403595
ENSMUSG00000060671	Atp8b2	-1.3349460653	5.7161669594	28.012579812	1.20529367457511e-07	9.30387651538458e-06
ENSMUSG00000060703	Cd302	1.4261768932	4.963023052	39.2818498872	3.66835452482408e-10	5.08307649525828e-08
ENSMUSG00000061024	Rrs1	-1.2207466469	4.6931076635	11.3454699457	0.0007563223	0.0140347182
ENSMUSG00000061119	Prcp	0.8426098915	6.9855478041	41.8650126506	9.77970006838681e-11	1.46306043943433e-08
ENSMUSG00000061143	Maml3	-1.0050886589	3.7554319951	11.7080921193	0.0006222889	0.0120226214
ENSMUSG00000061878	Sphk1	-8.9165325174	0.8529894872	22.23490672	2.41247715920546e-06	0.0001290599
ENSMUSG00000061979	Rcc1l	-1.0957915982	4.4876348222	11.882743546	0.0005665642	0.0112683355
ENSMUSG00000062082	Cd200r4	2.3636070477	3.6046189022	58.9076941516	1.65244790476409e-14	3.77495024730228e-12
ENSMUSG00000062488	Ifit3b	-2.9007595371	-0.2043189497	8.4575465491	0.003635319	0.0442122788
ENSMUSG00000062960	Kdr	2.1626306999	4.2412316519	57.8305466159	2.8569846906585e-14	6.35491134152394e-12
ENSMUSG00000063171	Rps4l	-1.1534601612	3.9705560831	17.5475666145	2.80209150156363e-05	0.0010410848
ENSMUSG00000063229	Ldha	0.6336477437	10.8023222677	30.3872726361	3.5384215962442e-08	3.06753933766709e-06
ENSMUSG00000063415	Cyp26b1	1.6231545928	4.5386858491	14.8533766444	0.0001161999	0.0032848806
ENSMUSG00000063531	Sema3e	3.6694654673	1.504797477	17.2722248386	3.23886770333658e-05	0.0011724277
ENSMUSG00000063564	Col23a1	-5.5487349306	-1.6671136827	9.6968302224	0.0018458614	0.0267618244
ENSMUSG00000063727	Tnfrsf11b	-9.3353924262	-0.0368424571	33.6525875334	6.58871764910286e-09	6.75044071867175e-07
ENSMUSG00000064057	Scgb3a1	5.3393930704	0.0004211801	21.9470975488	2.8027045141212e-06	0.0001457838
ENSMUSG00000064127	Med14	-0.94156549	5.548092197	10.9102754747	0.000956323	0.016610469
ENSMUSG00000064289	Tank	0.5902868251	6.0067113363	8.5338049174	0.0034861015	0.0427357116
ENSMUSG00000064330	Pde6h	1.2399733909	2.380175845	11.6512151485	0.0006416061	0.0122974503
ENSMUSG00000064493	Snora28	-1.8285732644	0.3154338926	8.2094132635	0.0041673624	0.0487200982
ENSMUSG00000066000	Zfp979	0.6695423218	5.5815696337	11.5595813014	0.0006740103	0.0128168702
ENSMUSG00000066026	Dhrs3	1.4990898416	4.8814280528	20.1512461949	7.15536138550687e-06	0.0003183194
ENSMUSG00000066363	Serpina3f	-1.7157846668	4.44736752	29.6247948919	5.24299633120452e-08	4.40959467557276e-06
ENSMUSG00000066415	Msl2	-0.808696677	5.831422314	14.5315620789	0.0001378309	0.0037577935
ENSMUSG00000066568	Lsm14a	-0.7803341784	6.9631684238	13.0480538452	0.0003035997	0.0069544082
ENSMUSG00000066682	Pilrb2	-2.353830262	0.6328510616	8.6343418551	0.003298844	0.0410655059
ENSMUSG00000066687	Zbtb16	1.2342539177	2.5432955164	9.0346177853	0.0026491444	0.0349475967
ENSMUSG00000067212	H2-T23	0.3858149338	9.1184381613	9.9023828826	0.001650649	0.0247158737
ENSMUSG00000068129	Cst7	-2.3233640939	1.6135541118	14.7527122503	0.0001225711	0.0034248994
ENSMUSG00000068245	Phf11d	2.1920303954	4.4088559031	50.2902837717	1.32604470804577e-12	2.41040707414126e-10
ENSMUSG00000068299	Nat8f4	0.9129901465	3.4193199566	8.6293520175	0.0033078922	0.0410831836
ENSMUSG00000068335	Dok1	0.5199961132	5.9834721734	9.9741740656	0.0015875119	0.0239777991
ENSMUSG00000068748	Ptprz1	7.5235885404	-1.0977913183	11.5843323284	0.0006650981	0.0126901618
ENSMUSG00000068966	Zbtb34	-1.2082599364	4.2490930532	23.1896060881	1.46788566139972e-06	8.29919970099075e-05
ENSMUSG00000069135	Fgfr1op	0.5797183012	6.6750727132	14.5472588717	0.0001366874	0.0037511363
ENSMUSG00000069495	Epc2	0.8190837301	4.3189967566	9.888110089	0.0016635013	0.0248642704
ENSMUSG00000069516	Lyz2	-0.5140010838	9.7774135781	11.4926253864	0.0006987287	0.0131536845
ENSMUSG00000069873	4930438A08Rik	-9.3892402901	0.9260571126	34.8160922703	3.62365878233947e-09	4.00378769382018e-07
ENSMUSG00000069892	9930111J21Rik2	-1.4823787558	1.9414659658	12.9114552463	0.0003265773	0.0073708799
ENSMUSG00000070327	Rnf213	-0.8413786674	4.9253482577	9.6075354994	0.0019378053	0.0277618406
ENSMUSG00000070868	Skint3	-1.2670889122	3.1136706748	8.5872927238	0.003385169	0.0417101185
ENSMUSG00000071324	Armc2	2.1010701006	1.8127591101	12.6373925923	0.000378107	0.0082369825
ENSMUSG00000071337	Tia1	0.5964752891	6.5182976976	11.0636193254	0.0008803812	0.0157157809
ENSMUSG00000071454	Dtnb	-0.9482033942	4.5705409827	13.8716063754	0.0001957333	0.004975747
ENSMUSG00000071669	Snx29	-1.441711399	3.3708360137	21.1666503248	4.21027404110978e-06	0.0002033562
ENSMUSG00000072109	A530040E14Rik	2.7308526793	1.3861496725	27.0805326547	1.95153341551306e-07	1.40385839954248e-05
ENSMUSG00000072596	Ear2	-1.7324322799	0.7623339418	8.331246156	0.0038968917	0.0464588215
ENSMUSG00000072618	Gm10384	-1.664260519	4.1300649834	33.0382667842	9.03627223236998e-09	8.9857754169538e-07
ENSMUSG00000072769	Gm10419	4.0192296036	5.3835878879	260.9269807054	1.07760064231698e-58	4.55420971459212e-55
ENSMUSG00000073293	Nudt10	1.6837598763	0.9299877003	9.9305702362	0.0016255617	0.0244050799
ENSMUSG00000073295	Nudt11	1.1331083031	2.2519725792	9.0616919449	0.0026102034	0.0346082256
ENSMUSG00000073402	Gm8909	1.6256213086	1.9598236932	14.7137476725	0.0001251306	0.0034848976
ENSMUSG00000073403	Gm10499	3.0886041592	0.6786631649	21.785345147	3.04920298061718e-06	0.0001562024
ENSMUSG00000073405	H2-T-ps	1.1646660485	2.9797598228	13.32954751	0.0002612566	0.0062117329
ENSMUSG00000073409	H2-Q6	0.3872106509	9.0200045714	8.193523867	0.0042040186	0.0490468835
ENSMUSG00000073412	Lst1	-1.3872586309	5.9541477745	43.5644613146	4.10221514800124e-11	6.42110621082972e-09
ENSMUSG00000073418	C4b	4.5936998553	5.2180502115	101.7258855829	6.37616919720024e-24	3.17026883172559e-21
ENSMUSG00000073643	Wdfy1	3.7942182908	6.2564689082	30.5452621751	3.26167419316579e-08	2.85692239562008e-06
ENSMUSG00000073902	Gm1966	-1.0866563324	5.2106821311	10.3881888429	0.0012682396	0.0203992305
ENSMUSG00000074024	4632427E13Rik	-0.6155884501	6.3811480971	8.815963874	0.0029860643	0.0383290943
ENSMUSG00000074030	Exoc8	-1.0736322749	3.9212434614	8.2074649024	0.0041718397	0.048738735
ENSMUSG00000074170	Plekhf1	1.0623557328	3.4809783222	11.969005603	0.000540928	0.0109382631
ENSMUSG00000074238	Ap1ar	-1.1912985287	4.8193311662	10.59422054	0.0011344171	0.018856757
ENSMUSG00000074577	Ripor3	2.4652463965	1.8296911108	20.9903192664	4.61609952426319e-06	0.0002185859
ENSMUSG00000074622	Mafb	-2.0136607226	1.0078670621	9.8737690332	0.0016765172	0.0250366818
ENSMUSG00000074657	Kif5a	1.3418843437	1.7496603545	9.2179491184	0.0023965386	0.0326195526
ENSMUSG00000074682	Zcchc3	-1.1693517254	4.5206726431	16.7217453419	4.3282045906031e-05	0.0014871605
ENSMUSG00000074743	Thbd	1.4993421948	4.6936552628	24.5207598827	7.35134932935626e-07	4.56149405109716e-05
ENSMUSG00000074923	Pak6	1.8033057816	1.5947030562	14.4077450334	0.0001471957	0.0039623292
ENSMUSG00000075334	Rprm	3.1623135009	2.3024073392	34.8249445023	3.60722013367919e-09	4.00378769382018e-07
ENSMUSG00000075376	Rc3h2	-0.7319050656	5.6508249165	11.3901076827	0.0007383625	0.0137315931
ENSMUSG00000075420	Smim6	0.702790474	4.8581450115	10.5579193104	0.0011569135	0.0190249248
ENSMUSG00000075702	Selenom	1.0457277696	4.9727368245	26.2212648406	3.04451449139106e-07	2.09217550719374e-05
ENSMUSG00000076431	Sox4	-1.7556342306	5.1166183514	22.9072178511	1.70012250354237e-06	9.39234343868749e-05
ENSMUSG00000076435	Acsf2	0.7081280705	5.3312469248	11.5407843728	0.0006808591	0.0128890513
ENSMUSG00000076498	Trbc2	-5.340805821	-0.9062980714	8.705734209	0.0031721063	0.0399315692
ENSMUSG00000076522	Igkv16-104	8.9357259578	-0.2633086156	12.3483865248	0.0004413678	0.0093385098
ENSMUSG00000076564	Igkv12-46	-11.8017648447	4.802266893	20.9911926839	4.61399558504923e-06	0.0002185859
ENSMUSG00000076617	Ighm	-2.2070438591	4.5321838765	15.8645196418	6.80424623336238e-05	0.0021105648
ENSMUSG00000076731	Ighv8-12	8.5338227288	0.3497566459	24.0922683171	9.18282576868301e-07	5.48535935051542e-05
ENSMUSG00000076759	Trav2	-4.5769957635	-1.492168222	10.5687138214	0.0011501772	0.0189695086
ENSMUSG00000078485	Plekhn1	-1.1874573753	4.0835196102	11.85454563	0.0005752077	0.011372966
ENSMUSG00000078502	Gm13212	0.6782569969	5.2861365339	10.9877962524	0.000917138	0.0161839436
ENSMUSG00000078619	Smarcd2	-0.8637142251	6.9528397561	10.0916074464	0.0014894612	0.0229624856
