version_soft_cutoff(row.mean>5);upperquartile_norm;estimateGLMRobustDisp						
ensembl_gene_id	external_gene_name	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000083979	Gm12527	-1.2204720102	-2.5589806463	7.2852125679	0.0069524504	0.0478140373
ENSMUSG00000084218	Gm8145	-1.5846609274	-2.9780275658	9.1568673382	0.0024778639	0.0221611797
ENSMUSG00000084221	Hmgb1-ps4	1.9002749868	-3.4604193476	9.8902927543	0.0016615293	0.0163066683
ENSMUSG00000084235	Gm15421	0.6972161502	2.6172306695	10.3787329801	0.0012747514	0.0132030868
ENSMUSG00000084319	Tpt1-ps3	0.5558211793	6.4099901215	15.5064766028	8.22230513578923e-05	0.0014292746
ENSMUSG00000084328	Gm14046	2.258017984	-1.2726649617	10.3416815693	0.0013005947	0.0133914455
ENSMUSG00000084403	Rps15a-ps8	1.9943550757	-2.5887606186	19.0339609543	1.28412555424744e-05	0.0002875859
ENSMUSG00000084667	Gm23212	-0.7792099234	2.4402909129	9.5768021202	0.0019705133	0.0185984301
ENSMUSG00000084711	Gm24629	-1.2471087669	-2.6274741189	7.4975514382	0.0061782937	0.0436556938
ENSMUSG00000084756	Gm13881	0.746925857	5.0932337685	12.4881901165	0.0004095328	0.0053295629
ENSMUSG00000084775	Gm16741	-2.9026595993	-3.5984168462	13.6736803517	0.0002174813	0.0031752217
ENSMUSG00000084803	5830444B04Rik	0.8099954185	1.7395196976	8.1576036213	0.0042880994	0.0332794467
ENSMUSG00000084864	1700027A07Rik	-1.7741446754	-2.8641967326	12.2257088605	0.0004713548	0.0059788265
ENSMUSG00000084904	Gm14827	-1.9307458369	-2.3692958368	17.4897912854	2.88854568041932e-05	0.0005843192
ENSMUSG00000084917	Gm17477	-1.0342180111	1.3035651201	8.9466603565	0.0027797732	0.0240640714
ENSMUSG00000084951	Mipepos	1.3929118835	-2.6171770478	9.6958809331	0.0018468152	0.0177154143
ENSMUSG00000085043	Gm13184	-1.490570651	-2.238406191	9.1087299439	0.0025439244	0.0225888854
ENSMUSG00000085069	Prdm16os	0.690817443	4.3611309452	19.5662119636	9.71726137019082e-06	0.0002243223
ENSMUSG00000085078	C030013C21Rik	-1.2097302036	-2.1789697609	8.534901373	0.0034840021	0.0285038033
ENSMUSG00000085133	B930095G15Rik	1.1949899374	0.4678420108	13.2334057794	0.0002750037	0.0038328094
ENSMUSG00000085145	Gm11614	-1.0899275754	-2.0138164956	7.4713275989	0.0062689307	0.0441464268
ENSMUSG00000085148	Mir22hg	1.5962040735	-0.4718681782	19.3437665295	1.09175050758199e-05	0.0002501708
ENSMUSG00000085170	Lrrc75aos1	-1.7823343286	-3.0145698337	10.9816510576	0.0009201841	0.0103132849
ENSMUSG00000085196	Gm14963	1.1730652352	-1.9316561144	9.0364912702	0.0026464308	0.0231960035
ENSMUSG00000085205	Gm13185	-1.618208611	-2.7025542895	11.4299909283	0.0007226804	0.0084994092
ENSMUSG00000085211	B430219N15Rik	-1.6466678325	-2.1824784071	14.3956926817	0.0001481408	0.0023226167
ENSMUSG00000085245	Gm11713	-1.6869928318	-2.9220422366	10.7533207221	0.0010409238	0.0113179639
ENSMUSG00000085246	Gm15893	-1.1130660191	2.2937805772	16.8509381585	4.04333380729087e-05	0.0007840182
ENSMUSG00000085274	BC046401	-1.2133704372	-1.9209148709	8.0696469884	0.0045012885	0.0344059826
ENSMUSG00000085282	Gm15663	0.8997072721	1.5223144531	11.6424190652	0.0006446471	0.0077236897
ENSMUSG00000085323	9130410C08Rik	1.9766120066	-2.8284541292	16.9702226853	3.79706937321319e-05	0.0007412125
ENSMUSG00000085407	1700095J03Rik	2.2338175142	-3.2567177335	15.3688493914	8.84342516688407e-05	0.0015202302
ENSMUSG00000085445	Gm16348	1.2295227824	-0.1206205321	9.5013068961	0.002053256	0.0192277779
ENSMUSG00000085457	1110046J04Rik	1.4173626836	0.0119251961	17.3586608946	3.09484677611076e-05	0.0006180031
ENSMUSG00000085483	Gm14198	-3.8993048086	-3.5510246697	19.6504554571	9.29811457007275e-06	0.0002171824
ENSMUSG00000085576	Dpy19l2	2.4227806995	1.2433130909	65.0265663851	7.38950962187052e-16	1.01703972302023e-13
ENSMUSG00000085581	Gm12786	-3.2291692423	-2.6095545578	32.1643807657	1.41664225589049e-08	6.54061624131522e-07
ENSMUSG00000085595	Gm16090	2.5276000871	-3.5046561739	14.9422099531	0.0001108548	0.0018276337
ENSMUSG00000085601	Gm4969	-1.7993911385	0.6145833469	28.233096896	1.0754973435811e-07	4.14798158809982e-06
ENSMUSG00000085609	1700016P03Rik	2.8459708052	-3.0099767905	15.2898695997	9.22096970020051e-05	0.0015764089
ENSMUSG00000085651	Gm11695	1.6024844458	-2.4896799694	12.2105736592	0.0004751942	0.0060190698
ENSMUSG00000085720	Gm7854	1.6608336763	-2.2938013582	15.2090805221	9.62395352344117e-05	0.0016304469
ENSMUSG00000085786	Gm15987	2.1247908997	-2.1179998085	25.3467433145	4.78960332876504e-07	1.60981010799574e-05
ENSMUSG00000085811	Cep112it	-2.8350793683	-3.2818224543	16.6072570265	4.59747688455448e-05	0.0008686189
ENSMUSG00000085887	Arhgap27os3	-0.718445473	2.5956571076	8.8266833326	0.0029685743	0.0252561097
ENSMUSG00000085891	Gm14634	1.0259262511	-0.9021447466	7.3261060031	0.0067960131	0.0470356782
ENSMUSG00000085898	Gm6689	1.7254027975	-2.7703817705	13.519055549	0.0002361532	0.0033852263
ENSMUSG00000085923	Gm12781	-1.6088127576	-2.835904743	10.6042666537	0.00112827	0.0120031701
ENSMUSG00000085936	2610307P16Rik	-1.1297151147	2.6944360078	24.6570633877	6.84932540521518e-07	2.19037397443837e-05
ENSMUSG00000085939	Cd63-ps	0.89897863	2.6613769199	10.7402389069	0.001048308	0.0113727829
ENSMUSG00000086006	Gm13293	2.4543171902	-3.5503196218	13.7048303047	0.0002139036	0.003153592
ENSMUSG00000086040	Wipf3	-1.1809192366	-1.5958513059	8.4594213822	0.0036315737	0.0293467859
ENSMUSG00000086063	Gm12257	-1.3203817126	-2.5804918262	8.4300419419	0.0036907183	0.0297253187
ENSMUSG00000086070	8430436N08Rik	2.2940433104	-1.1254220036	31.9388601918	1.59102173188317e-08	7.25332465021624e-07
ENSMUSG00000086076	Ncr3-ps	-1.7014351271	0.6346074452	19.973602968	7.85186746585603e-06	0.0001872223
ENSMUSG00000086103	Gm11832	-1.4449047425	0.671567195	12.8273491044	0.0003415894	0.0045938172
ENSMUSG00000086220	Gm16599	-2.217669332	-3.6474006971	9.0716562422	0.0025960183	0.022887839
ENSMUSG00000086241	4930483K19Rik	-1.5433423406	-2.7550945774	10.2602701699	0.0013592577	0.0138188025
ENSMUSG00000086324	Gm15564	0.7850963415	2.0670758442	10.7314102869	0.0010533214	0.0114014568
ENSMUSG00000086417	Gm12996	1.7408310666	-2.5651670881	15.3228795975	9.06123913925721e-05	0.0015539882
ENSMUSG00000086421	Gm14091	-1.0024835846	0.8323539816	7.8159711691	0.0051786511	0.0382406632
ENSMUSG00000086438	Asb17os	-2.2082848678	-2.5618672634	19.950395675	7.94775058548677e-06	0.0001890939
ENSMUSG00000086448	9330162012Rik	1.1262884072	0.7701847515	13.1055294616	0.0002944255	0.0040677102
ENSMUSG00000086534	Gm16758	-2.0102324734	4.2055732968	47.5938525473	5.24326459046457e-12	4.52460443588264e-10
ENSMUSG00000086537	Gnasas1	-1.6864074125	-2.9218363604	10.6916433677	0.0010762056	0.0115857265
ENSMUSG00000086552	Dlx4os	1.5173633087	-1.242359968	15.7620377964	7.18294185681271e-05	0.0012803299
ENSMUSG00000086560	Gm13372	-4.1376440997	-3.3756178313	24.2039006271	8.66565966768573e-07	2.67295652671623e-05
ENSMUSG00000086573	Gm15384	-1.2534413935	-2.447332515	8.2187053814	0.0041460768	0.0324903015
ENSMUSG00000086593	Gm16548	1.3786079032	0.4321127287	17.8335696543	2.41092008337761e-05	0.0005007437
ENSMUSG00000086681	Gm16178	1.5504072687	-2.6897314256	11.6584109927	0.0006391291	0.0076666042
ENSMUSG00000086686	F630206G17Rik	1.5740968718	-3.3349545672	7.9522772989	0.0048026905	0.0360024296
ENSMUSG00000086712	AI427809	-1.4655139291	-1.2139612829	14.1666273846	0.0001673119	0.0025653805
ENSMUSG00000086735	Gm13977	-1.4036828875	-2.2721979136	10.8814022016	0.0009713468	0.0107277337
ENSMUSG00000086745	Tspan2os	-2.5032122973	-3.4605842969	12.7854987658	0.0003493166	0.0046664419
ENSMUSG00000086804	Gm43154	-1.1574293793	-1.1333398322	8.8936006055	0.0028617185	0.0246166652
ENSMUSG00000086862	Gm13546	2.2435160706	0.9744457002	47.9646270962	4.33978398060097e-12	3.82076690049185e-10
ENSMUSG00000086896	Cyp4x1os	1.7228093669	-1.9826239203	18.1833843682	2.0062150809276e-05	0.0004252159
ENSMUSG00000086904	Gm13404	1.7441605757	-2.978765893	12.3841392481	0.0004329962	0.0055743106
ENSMUSG00000086935	Gm15956	-1.1664296968	-2.0764450544	8.0100806834	0.0046517665	0.035177267
ENSMUSG00000086952	Gm12596	-2.1135372107	-3.4174503683	10.4139048186	0.0012507001	0.0130070653
ENSMUSG00000086968	4933431E20Rik	0.5008464955	3.5357134468	7.3222921027	0.0068104499	0.0470906336
ENSMUSG00000087016	Gm15979	-1.8826362244	-2.5621816498	12.4667629022	0.0004142574	0.0053557912
ENSMUSG00000087017	4930417H01Rik	2.5967327494	-3.4604094437	16.2392131968	5.58265346724695e-05	0.0010268356
ENSMUSG00000087027	Gm13206	1.7957880187	-2.3561061668	17.3044009254	3.18448474692104e-05	0.000634737
ENSMUSG00000087042	Gm11611	1.4697778609	-0.9304913211	10.8968815867	0.0009632629	0.0106709705
ENSMUSG00000087060	Eldr	-0.8040775799	3.2697847333	9.3229647459	0.0022629954	0.0206769318
ENSMUSG00000087075	Lbhd2	1.9069417277	0.825720051	36.8482553294	1.27690305058238e-09	7.44437901822103e-08
ENSMUSG00000087111	Gm11399	1.4266217397	-2.78899561	8.6572546647	0.0032576173	0.0269661769
ENSMUSG00000087128	Gm12655	1.3045493557	1.7736474169	25.7820087025	3.822349265365e-07	1.3048792327257e-05
ENSMUSG00000087176	D230022J07Rik	-1.5558344487	-2.6281531116	10.9282743523	0.0009470767	0.0105238271
ENSMUSG00000087203	Gm13986	-1.264090406	-1.0949783794	10.6188417475	0.0011194114	0.0119444165
ENSMUSG00000087228	Gm12827	-2.061344011	-1.4098409473	18.7596673309	1.48269828648736e-05	0.0003263437
ENSMUSG00000087242	C78197	-2.5562286322	-3.1135139915	17.5339095912	2.82229005408566e-05	0.0005746584
ENSMUSG00000087256	Gm15990	2.7873494727	-3.3349466947	20.0661638469	7.48085608014294e-06	0.0001803708
ENSMUSG00000087351	Gm11464	-1.4962461744	-3.046382695	8.0100487374	0.0046518486	0.035177267
ENSMUSG00000087362	Gm13710	-1.0533459704	-1.1988215929	7.2143529378	0.0072322882	0.0492429248
ENSMUSG00000087518	Gm13561	-1.1787587346	-0.5748978118	10.2784620121	0.0013459209	0.0137088506
ENSMUSG00000087532	Gm15938	-2.5190830993	-3.3937542803	11.2665898618	0.0007891456	0.009138085
ENSMUSG00000087543	Gm16576	-0.649791064	4.4803770986	10.0095091561	0.0015573402	0.015470955
ENSMUSG00000087593	Gm16174	0.9295360903	-0.0110858292	7.4953310477	0.0061859159	0.043688945
ENSMUSG00000087616	Gm14257	1.3978125153	-3.1826201352	7.2537337777	0.0070753743	0.04841444
ENSMUSG00000087684	1200007C13Rik	4.1480701185	-2.2617716702	59.2594935975	1.38192032947965e-14	1.6602894743019e-12
ENSMUSG00000087794	Gm25966	-1.2143149003	-2.556645585	7.299188102	0.0068985776	0.0475146191
ENSMUSG00000088030	Gm24991	-2.6788776839	-2.3753105979	28.7269444231	8.33361474486725e-08	3.27708474216787e-06
ENSMUSG00000088056	Gm24262	-2.3831468251	-3.4875453898	9.6167814367	0.0019280734	0.018257443
ENSMUSG00000088208	Gm23751	-2.119184448	-2.7815285688	16.8078666734	4.13614850221365e-05	0.0008002196
ENSMUSG00000088249	Gm25908	1.8231175388	-3.5047472858	8.844403962	0.0029398889	0.0250929173
ENSMUSG00000088351	Gm24016	-1.8331178538	-3.0384059203	9.2199712706	0.002393893	0.0215559412
ENSMUSG00000088591	Gm23964	-1.2899129855	-1.6248167707	10.9593157468	0.000931342	0.0103861352
ENSMUSG00000088602	Gm24191	-1.976445018	-3.5045053163	8.671404227	0.0032324202	0.0268086229
ENSMUSG00000088777	Gm26039	-1.9779099588	-3.5050471974	8.6844056898	0.0032094422	0.0266652094
ENSMUSG00000088789	Scarna13	-1.1694645147	-2.2664146627	7.1867134315	0.0073445383	0.0497707478
ENSMUSG00000088951	Gm24940	-2.8350665033	-3.281824158	16.6070694533	4.59793159343917e-05	0.0008686189
ENSMUSG00000089151	Mir1950	-1.6931631932	-2.2354497675	14.6004002983	0.0001328863	0.0021326537
ENSMUSG00000089235	Gm23119	-1.2869458668	-2.7032436763	7.613408568	0.0057935866	0.0415251598
ENSMUSG00000089498	Gm26359	-1.7713479834	-2.0771768093	13.435917658	0.0002468522	0.0035077142
ENSMUSG00000089659	Gm3470	1.1815581386	-2.0200241505	8.3365345977	0.0038855642	0.0309734165
ENSMUSG00000089662	Gm14057	-1.1047605346	-1.8935787076	7.7271325361	0.0054397071	0.0396952589
ENSMUSG00000089665	Fcor	1.0843642615	0.7696489737	10.5442603108	0.0011654946	0.0122973532
ENSMUSG00000089809	Rasgef1b	0.5332692316	5.0022050056	9.1527820582	0.002483402	0.022178259
ENSMUSG00000089844	A530032D15Rik	0.6773830771	2.0512635028	7.9597162022	0.0047829913	0.0359153761
ENSMUSG00000089987	Gpx2-ps1	-1.1874494545	-1.9565196988	8.7214945798	0.0031448013	0.0263026345
ENSMUSG00000089992	G6pd2	1.7791208738	-2.5399177654	16.2332561319	5.60023458008694e-05	0.0010268356
ENSMUSG00000090080	Gm15872	-1.0788361112	-0.692943999	7.3774135423	0.0066048091	0.0459610169
ENSMUSG00000090081	Gm16587	2.1479949665	0.1721092098	29.3847511157	5.93427559402285e-08	2.40758875126158e-06
ENSMUSG00000090101	Snhg9	-1.2307656494	-2.0920804029	8.2215356754	0.0041396154	0.0324513617
ENSMUSG00000090103	Gm16094	2.0667982324	-1.0515216524	24.8633612319	6.15410134939542e-07	2.00146224848384e-05
ENSMUSG00000090114	Gm3076	2.5517809955	-2.6916962893	23.2061085327	1.45534313432481e-06	4.21764031810439e-05
ENSMUSG00000090119	Gm8185	-1.6784741252	-3.2570873679	8.2873718879	0.0039921725	0.0315584485
ENSMUSG00000090120	A730090N16Rik	-1.5777304962	-3.1478048496	8.1529699742	0.0042990696	0.0333407875
ENSMUSG00000090125	Pou3f1	1.6351559817	-2.8273480381	11.9796981962	0.0005378329	0.0066718284
ENSMUSG00000090164	BC035044	0.8767548378	1.9669098954	10.1264814178	0.0014615414	0.0147210189
ENSMUSG00000090230	Gm16315	-1.5675400995	-2.8569206791	8.5826278516	0.0033938522	0.02787239
ENSMUSG00000090231	Cfb	-3.1626176836	-3.4174558847	17.8443080288	2.39735294241781e-05	0.000498882
ENSMUSG00000090252	Gm16028	4.1322788132	-2.2781954979	55.9952894762	7.26448639357434e-14	7.82047134231027e-12
ENSMUSG00000090256	Alms1-ps1	-2.1135494868	-3.4174519917	10.4139647371	0.0012506595	0.0130070653
ENSMUSG00000090260	2810442N19Rik	1.7873849342	-2.2095754689	15.7934490003	7.06466934001702e-05	0.0012623525
ENSMUSG00000090451	Gm6133	1.9732580575	-3.4174228095	10.9608195358	0.0009305865	0.0103861352
ENSMUSG00000090559	Gm17137	-2.0991127968	-2.6781444681	12.8982291576	0.0003288932	0.0044479139
ENSMUSG00000090706	Gm17233	-2.6272086026	-3.3756178229	14.710840922	0.0001253237	0.0020232474
ENSMUSG00000090877	Hspa1b	-0.9232802779	0.402124765	8.1913214149	0.0042091254	0.0328652201
ENSMUSG00000090891	D6Ertd527e	-1.2338702141	-2.2330232764	8.7333851578	0.003124359	0.0261618445
ENSMUSG00000090919	Pabpc4l	0.6006688863	3.8879608991	12.3662441868	0.0004371661	0.0056119332
ENSMUSG00000090955	Gm17097	-1.068553473	-1.7700614767	7.5555734355	0.0059824759	0.0425564017
ENSMUSG00000091028	Gm10722	-3.6026170247	0.6420136137	40.5476593783	1.91878249979303e-10	1.26826274287231e-08
ENSMUSG00000091160	Gm17133	-1.991240517	-2.5370155609	14.5585880029	0.000135868	0.0021692984
ENSMUSG00000091194	Gm19840	1.4474634311	-2.2871724262	9.0125599291	0.0026813061	0.0234073392
ENSMUSG00000091272	Gm17641	1.8367529663	-2.3313176568	15.9878020524	6.37519223884935e-05	0.0011504973
ENSMUSG00000091337	Eid1	0.708124972	6.3708140667	15.0636040636	0.0001039483	0.0017374793
ENSMUSG00000091402	Rd3l	3.6870702095	-0.9853919139	57.6893984662	3.06952750076437e-14	3.4947615199802e-12
ENSMUSG00000091405	H4c14	-1.4148808137	-2.0516598668	11.6582701582	0.0006391775	0.0076666042
ENSMUSG00000091568	Gm8206	2.0599148234	-0.5438526943	21.9150913577	2.84983938709966e-06	7.68890909576542e-05
ENSMUSG00000091594	Gm17067	1.5767848206	-2.3641238966	10.3381685891	0.0013030724	0.0134026862
ENSMUSG00000091705	H2-Q2	3.1740419314	-2.2039796265	44.7401393415	2.24997199140635e-11	1.75999607644326e-09
ENSMUSG00000091733	Gm8094	4.1527678502	-3.0769504075	39.0271017088	4.17962788994581e-10	2.62688404898155e-08
ENSMUSG00000091764	Zfp964	0.7177401582	2.6391827685	9.8170914657	0.0017289755	0.0168074657
ENSMUSG00000091971	Hspa1a	-1.7651067753	-2.606943021	13.6172814866	0.000224113	0.0032512079
ENSMUSG00000091993	B930036N10Rik	-1.4193099012	-2.4292998162	10.3338692774	0.0013061111	0.0134164821
ENSMUSG00000091997	Gm6611	-1.9752370677	-2.5825352751	16.4165238919	5.08401028758422e-05	0.0009481723
ENSMUSG00000092029	Gm9027	1.1944210932	-0.2506255184	11.1684756877	0.0008319896	0.0095323735
ENSMUSG00000092083	Kcnb2	4.8588906382	2.6601197813	321.0189595656	8.68862137058616e-72	3.77885520649533e-68
ENSMUSG00000092176	Gm20460	-1.2850724691	-2.3455615015	8.8688950405	0.0029007066	0.0248733306
ENSMUSG00000092183	4930515G01Rik	-0.9521321114	1.3873948398	11.6148454828	0.0006542747	0.0078145869
ENSMUSG00000092374	Gm6623	1.6046065014	-1.3244697971	12.1702422588	0.00048558	0.0061178578
ENSMUSG00000092402	Gm20485	1.5013423032	-1.8025031471	10.0775069045	0.0015009028	0.0150583934
ENSMUSG00000092408	Vhl-ps1	1.4010324967	-2.4675661315	9.4070565531	0.0021615194	0.0199763709
ENSMUSG00000092474	Gm20478	0.9748908202	1.3195043841	10.7345607068	0.0010515296	0.0113877306
ENSMUSG00000092495	Gm20405	1.1888222085	-1.6759239055	8.8572748772	0.0029192307	0.0249829165
ENSMUSG00000092572	Serpinb10	1.9462860181	2.4659041478	63.0849726194	1.97978794273291e-15	2.57799213189639e-13
ENSMUSG00000092591	Gm20429	1.2610081435	-2.2943562067	7.6651209266	0.0056298487	0.0406791321
ENSMUSG00000092680	Snord55	-1.6582100937	-0.7421954202	17.0167903412	3.70507294719649e-05	0.000726515
ENSMUSG00000092687	Gm25744	-1.3321096933	-0.2982884242	9.2556199643	0.0023477384	0.0212459094
ENSMUSG00000092889	Gm22121	-1.2294295738	-2.3872111098	8.1688311642	0.0042616361	0.0331331919
ENSMUSG00000092985	Mir378b	-1.2986304754	0.2296946528	12.7501704187	0.0003559767	0.0047345993
ENSMUSG00000093505	Gm20691	-1.1574745154	-1.6542456838	7.883347138	0.0049892055	0.0371177771
ENSMUSG00000093614	Gm20693	-2.0453115755	-3.2197513058	11.6920382921	0.000627681	0.007551009
ENSMUSG00000093672	Gm20655	1.2263838583	-1.6511011391	9.9753674442	0.0015864833	0.0157173879
ENSMUSG00000093759	Scarletltr	-3.7637378676	-3.6475480833	17.4212788354	2.99454805157464e-05	0.0006019257
ENSMUSG00000093800	Gm20796	-1.5778562823	-3.1478597119	8.154621903	0.0042951554	0.0333223151
ENSMUSG00000093861	Igkv1-110	6.189108086	-0.5223367406	40.9534631315	1.55897518012908e-10	1.03992252353027e-08
ENSMUSG00000093894	Ighv1-53	4.2618028014	-1.3805368466	24.974325468	5.80988498483095e-07	1.91697145666999e-05
ENSMUSG00000093896	Ighv1-76	8.2263339315	-2.2587065252	28.1883245085	1.10066513212447e-07	4.23629450675731e-06
ENSMUSG00000093898	Gm3629	1.4718238369	-1.7439885841	9.471182103	0.0020872483	0.0194720297
ENSMUSG00000093973	Mrgpra2a	3.7558830232	-3.3756176023	27.9708745857	1.2315520485291e-07	4.69025058621957e-06
ENSMUSG00000094006	Igkv4-59	8.392068567	-2.0860142892	66.3527383747	3.77034718630507e-16	5.28967547828322e-14
ENSMUSG00000094075	Ighv1-80	7.5736813001	-2.8645994781	33.3757350377	7.59658871295777e-09	3.73745289936606e-07
ENSMUSG00000094088	Ighv1-64	5.4437462454	-1.981166119	21.0079487743	4.57381834454137e-06	0.0001171377
ENSMUSG00000094102	Ighv9-2	-10.1043852941	-0.3300879711	130.4210046776	3.31464147404004e-30	1.53362113818031e-27
ENSMUSG00000094151	Gm7233	1.101566309	-2.1666608164	7.7559472225	0.0053535956	0.0392116169
ENSMUSG00000094164	Ighv2-3	2.0996888226	-3.180412867	13.8524563042	0.0001977381	0.0029585233
ENSMUSG00000094198	Ighv1-50	-5.0887979724	-1.8821918583	66.6210347128	3.29056021658568e-16	4.6768968934557e-14
ENSMUSG00000094245	Gm23966	-1.2403049396	-1.8169453559	9.6361289801	0.001907869	0.018133094
ENSMUSG00000094249	Gm20091	1.4331876177	-2.818379235	7.5699355878	0.0059349905	0.0422600864
ENSMUSG00000094322	Ighv9-4	7.6273029483	-2.7775537326	25.2513931114	5.03232085507097e-07	1.68099614922233e-05
ENSMUSG00000094335	Igkv1-117	10.3666985051	-0.1321747743	155.507204034	1.08481398402697e-35	6.37577429639205e-33
ENSMUSG00000094338	H2bc13	-2.4576415921	-3.1834407037	15.743900251	7.25214013749356e-05	0.0012881375
ENSMUSG00000094356	Igkv8-28	8.7101348242	-1.7179643493	25.0031590878	5.72364579386432e-07	1.89158664792361e-05
ENSMUSG00000094433	Igkv5-43	4.4944320056	-0.7445492642	15.7189766749	7.34832371965754e-05	0.0012949485
ENSMUSG00000094502	Ighv1-69	2.389308611	-2.8749072874	19.1031546401	1.23840020801497e-05	0.0002785856
ENSMUSG00000094546	Ighv1-26	5.4245774708	-1.0710809394	88.8033656777	4.36073379012588e-21	9.38896207921558e-19
ENSMUSG00000094561	Ighv1-22	10.3743798063	-0.1281571484	147.2969055143	6.75813138457897e-34	3.67405812722635e-31
ENSMUSG00000094622	Gm3055	-1.9251978319	-1.8817196232	12.5554202808	0.0003950587	0.0051721537
ENSMUSG00000094652	Ighv1-42	7.6991976288	-2.6651653642	21.9801710365	2.75481936981158e-06	7.4976598267738e-05
ENSMUSG00000094694	Ighv1-9	-3.3623292109	0.1337099074	68.6733644038	1.16199815631329e-16	1.7426766832544e-14
ENSMUSG00000094747	Olfr1307	-2.3106124846	-3.639527984	9.1744332409	0.0024541936	0.022007791
ENSMUSG00000094872	Igkv9-120	3.5849175126	-0.0344961661	14.344707574	0.000152207	0.0023719256
ENSMUSG00000095068	Gm26189	-1.9498511252	-2.4713398867	16.7832493745	4.19015515454658e-05	0.0008070781
ENSMUSG00000095079	Igha	1.4950870334	4.3170888833	30.3818048893	3.54840948106786e-08	1.50710376123636e-06
ENSMUSG00000095118	Snord14d	-1.5243486284	-1.1590964409	14.7875644359	0.0001203264	0.0019585459
ENSMUSG00000095127	Ighv1-82	3.3256347132	-3.0396379785	30.5025834284	3.33422207494316e-08	1.42447923854055e-06
ENSMUSG00000095130	Ighv1-39	7.1533279761	-3.3953733337	45.5558487476	1.48348049918131e-11	1.18602084320576e-09
ENSMUSG00000095186	Gm10718	-3.0027360095	2.0235859348	27.0592997986	1.97308700488651e-07	7.27233050987491e-06
ENSMUSG00000095200	Ighv1-7	6.806784333	-3.5267979998	33.5499991476	6.9455405292608e-09	3.45624083179189e-07
ENSMUSG00000095217	H2bc15	-1.6444237486	-2.0968487346	13.6826698135	0.0002164427	0.0031752217
ENSMUSG00000095280	Gm21738	-3.2244678512	4.268716481	36.5352321188	1.49931587916906e-09	8.58003239695009e-08
ENSMUSG00000095285	Ighv5-9	7.1503835785	-3.4986195618	38.6375518456	5.10276620681946e-10	3.17950584336665e-08
ENSMUSG00000095335	Igkv3-5	5.2967721574	-0.2516647867	115.9327718615	4.91684884996688e-27	1.78202991818966e-24
ENSMUSG00000095351	Igkv3-2	-4.7151096865	-1.081960789	73.536489504	9.87928353645868e-18	1.65257615218331e-15
ENSMUSG00000095385	D630033O11Rik	1.7998081853	-1.1084170909	18.1223343715	2.07157307789314e-05	0.0004377884
ENSMUSG00000095519	Ighv1-66	7.1624421614	-3.4479081276	43.9463821134	3.37495601063949e-11	2.52205475626688e-09
ENSMUSG00000095547	Gm10719	-3.2607192479	-1.5622199037	30.9107518732	2.70170847063487e-08	1.18450307262955e-06
ENSMUSG00000095571	Ighv5-17	4.335055206	-2.1994089514	23.6286175196	1.16836958318368e-06	3.46621622863743e-05
ENSMUSG00000095583	Ighv14-2	5.8145312844	-1.6157947687	57.0237544893	4.30579467098216e-14	4.80173389308606e-12
ENSMUSG00000095597	Gm6472	0.6482725636	5.1416236646	20.1186015099	7.27853274288602e-06	0.0001766506
ENSMUSG00000095612	Ighv5-4	-5.7909314762	-0.5734514736	83.6752927309	5.8309442206172e-20	1.15728913192366e-17
ENSMUSG00000095642	Ighv14-3	5.4981752141	-1.9945364136	28.6701938461	8.5814429642393e-08	3.3623794360423e-06
ENSMUSG00000095661	Gm8935	1.4986841011	-0.8540149047	14.4669987786	0.0001426367	0.0022574804
ENSMUSG00000095753	Igkv4-53	10.2544400751	-0.2445604258	33.5395817581	6.98283962082e-09	3.46686827384365e-07
ENSMUSG00000095771	Igkv14-111	2.7112322701	-2.581907885	29.0982297143	6.87998222748663e-08	2.74014823294733e-06
ENSMUSG00000095889	Ighv1-58	3.840948459	-1.317359342	58.0254978798	2.58742212825932e-14	2.9613727158488e-12
ENSMUSG00000095891	Gm10717	-3.2387225567	0.4829899087	41.8467766969	9.87133683682043e-11	6.81466955090467e-09
ENSMUSG00000095969	Rnu1a1	-4.0234401858	-3.4605942508	21.9351138902	2.82026030421372e-06	7.63006247637561e-05
ENSMUSG00000096108	Ighv11-2	-2.2368095936	-0.7088823862	13.6458640294	0.000220727	0.003211922
ENSMUSG00000096146	Kcnj11	1.1473541472	-0.744137522	9.8581750267	0.0016907874	0.0165323129
ENSMUSG00000096188	Cmtm4	0.4434950739	6.0196440934	9.6624308921	0.0018807459	0.0179144548
ENSMUSG00000096263	Snord14c	-1.3601343474	-2.6519373238	8.6609717309	0.0032509788	0.0269300601
ENSMUSG00000096296	Snord88c	-1.2957058975	-1.0671526106	7.9919705698	0.0046985249	0.0353788514
ENSMUSG00000096326	Ighv1-78	3.9840586672	-3.32219828	31.7038965877	1.79561569102839e-08	8.13488725356319e-07
ENSMUSG00000096336	Igkv1-135	4.0649535267	-1.9189344607	24.6059784304	7.03331933813027e-07	2.24261821593814e-05
ENSMUSG00000096351	Samd11	-1.2539579656	-1.4095452364	8.3515754919	0.0038535305	0.0307518804
ENSMUSG00000096385	Gm11168	-2.8587316536	-2.0689218741	24.9716056056	5.81808682701277e-07	1.91697145666999e-05
ENSMUSG00000096410	Ighv1-19	4.2466611092	-3.2528612918	36.5069480267	1.52123031643163e-09	8.65986242437752e-08
