#term ID,term description,observed gene count,background gene count,false discovery rate,matching proteins in your network (IDs),matching proteins in your network (labels)
GO:0009725,response to hormone,18,829,0.0012,"ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000040271,ENSMUSP00000047597,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000116191,ENSMUSP00000132547","Cd38,Dsg2,Egr1,Ghr,Hnf4a,Itgb3,Jun,Mef2c,Mmp14,Mmp2,Pgr,Rorb,Rorc,Sfrp1,Stxbp4,Sult1a1,Tnfsf10,Zfp36"
GO:0032101,regulation of response to external stimulus,16,681,0.0012,"ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000023151,ENSMUSP00000023629,ENSMUSP00000032492,ENSMUSP00000034148,ENSMUSP00000052404,ENSMUSP00000057815,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000070868,ENSMUSP00000096061,ENSMUSP00000096877,ENSMUSP00000099411,ENSMUSP00000099945,ENSMUSP00000123924","Abat,Bcl6,Cd34,Cd37,Cd9,Gpr183,Il15,Neo1,Pla2g4a,Plek,Pros1,Selp,Slamf1,Tgm2,Thbd,Zfp36"
GO:0045619,regulation of lymphocyte differentiation,8,171,0.0012,"ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000029795,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000076886,ENSMUSP00000087119","Bcl6,Cyp26b1,Flt3,Id2,Il15,Mmp14,Rorc,Sfrp1"
GO:0040008,regulation of growth,16,686,0.0013,"ENSMUSP00000018094,ENSMUSP00000019064,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000033952,ENSMUSP00000034215,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000045369,ENSMUSP00000069457,ENSMUSP00000087119,ENSMUSP00000094082,ENSMUSP00000108675,ENSMUSP00000110417,ENSMUSP00000132547","Bcl6,Bmpr1a,Cd38,Csf2rb,Cxcl16,Fhl1,Flt3,Ghr,Hnf4a,Mef2c,Mmp14,Mt1,Ndn,Nrk,Plac8,Sfrp1"
GO:0050678,regulation of epithelial cell proliferation,11,340,0.0013,"ENSMUSP00000021028,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000057815,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063562,ENSMUSP00000102711,ENSMUSP00000116191,ENSMUSP00000126279,ENSMUSP00000132547","Bmpr1a,Itgb3,Jun,Mef2c,Pgr,Ppp1r16b,Ptprk,Sfrp1,Stxbp4,Tacstd2,Zfp36"
GO:0042493,response to drug,19,926,0.0014,"ENSMUSP00000000505,ENSMUSP00000008684,ENSMUSP00000009058,ENSMUSP00000015712,ENSMUSP00000021028,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000041204,ENSMUSP00000057096,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000084918,ENSMUSP00000086795,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000132547","Abat,Abcb1a,Abcb1b,Aldh1a1,Cd38,Dsg2,Ect2,Egr1,Itgb3,Jun,Lgals1,Lpl,Mcm7,Mef2c,Mgst1,Mmp2,Pgr,Sfrp1,Trpc6"
GO:0048584,positive regulation of response to stimulus,30,1922,0.0015,"ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000041204,ENSMUSP00000042327,ENSMUSP00000052404,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000070868,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000108675,ENSMUSP00000123924,ENSMUSP00000132547,ENSMUSP00000134504","Abat,Abcb1a,Bmpr1a,C4b,Cd38,Cd86,Clu,Cysltr2,Efna1,Evc,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Klrb1c,Lpar6,Mef2c,Mmp2,Neo1,Nrk,Pla2g4a,Plek,Plscr1,Selp,Sfrp1,Slamf1,Tgm2,Tnfsf10"
GO:0001934,positive regulation of protein phosphorylation,19,937,0.0016,"ENSMUSP00000000109,ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040715,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000127329,ENSMUSP00000132547","Bmpr1a,Clu,Cntn1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Mef2c,Nrk,Slamf1,Trpc6,Vldlr"
GO:0051704,multi-organism process,29,1840,0.0017,"ENSMUSP00000008684,ENSMUSP00000010605,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000028241,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000032492,ENSMUSP00000034187,ENSMUSP00000034932,ENSMUSP00000039041,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000070868,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000096061,ENSMUSP00000096877,ENSMUSP00000102711,ENSMUSP00000108675,ENSMUSP00000132547","Abat,Bcl6,Cd37,Cd38,Cd86,Cd9,Clu,Cxcl16,Cyp26b1,Dsg2,Flt3,Il12rb2,Itgb3,Jun,Mef2c,Mgst1,Mmp2,Nrk,Pgr,Pla2g4a,Plac8,Plscr1,Plscr2,Rnase6,Stom,Tdrd9,Thbd,Trpc6,Zfp36"
GO:0050866,negative regulation of cell activation,8,183,0.0018,"ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000063548,ENSMUSP00000094949,ENSMUSP00000096061","Abat,Bcl6,Cd37,Cd9,Flt3,Id2,Lst1,Sfrp1"
GO:0034097,response to cytokine,17,792,0.0019,"ENSMUSP00000003274,ENSMUSP00000010605,ENSMUSP00000019064,ENSMUSP00000022746,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000057815,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000091318,ENSMUSP00000094082,ENSMUSP00000102711,ENSMUSP00000108686,ENSMUSP00000116191,ENSMUSP00000123924","Cd38,Csf2rb,Cxcl16,Ebi3,Egr1,Flt3,Ghr,Il12rb2,Il15,Il1rapl2,Jun,Osmr,Plscr1,Selp,Sfrp1,Stxbp4,Zfp36"
GO:0050671,positive regulation of lymphocyte proliferation,7,136,0.0019,"ENSMUSP00000015460,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000052404,ENSMUSP00000087047,ENSMUSP00000132547","Bcl6,Cd38,Cd86,Gpr183,Il15,Mef2c,Slamf1"
GO:0032496,response to lipopolysaccharide,10,298,0.002,"ENSMUSP00000008684,ENSMUSP00000010605,ENSMUSP00000019064,ENSMUSP00000034932,ENSMUSP00000057815,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000096877,ENSMUSP00000102711,ENSMUSP00000132547","Cd86,Cxcl16,Il12rb2,Jun,Mef2c,Mgst1,Plscr1,Plscr2,Thbd,Zfp36"
GO:0032835,glomerulus development,5,57,0.002,"ENSMUSP00000016638,ENSMUSP00000034745,ENSMUSP00000069616,ENSMUSP00000113040,ENSMUSP00000132547","Cd34,Egr1,Mef2c,Myo1e,Wwtr1"
GO:0045332,phospholipid translocation,4,29,0.0021,"ENSMUSP00000013995,ENSMUSP00000034932,ENSMUSP00000041204,ENSMUSP00000091318","Abca4,Abcb1a,Plscr1,Plscr2"
GO:0042110,T cell activation,9,244,0.0022,"ENSMUSP00000003274,ENSMUSP00000021903,ENSMUSP00000029795,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000052404,ENSMUSP00000069616,ENSMUSP00000076886,ENSMUSP00000116006","Cyp26b1,Ebi3,Egr1,Flt3,Gadd45g,Gpr183,Il15,Rorc,Satb1"
GO:0060856,establishment of blood-brain barrier,3,10,0.0022,"ENSMUSP00000001279,ENSMUSP00000009058,ENSMUSP00000041204","Abcb1a,Abcb1b,Lsr"
GO:0000902,cell morphogenesis,15,652,0.0023,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000029566,ENSMUSP00000032262,ENSMUSP00000033952,ENSMUSP00000045369,ENSMUSP00000063656,ENSMUSP00000094949,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000127329,ENSMUSP00000132547","Alcam,Arhgef28,Bcl6,Clec1b,Clu,Ect2,Efna1,Id2,Itgb3,Lst1,Mef2c,Ndn,Neo1,Sfrp1,Vldlr"
GO:0001568,blood vessel development,13,504,0.0023,"ENSMUSP00000016638,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000035900,ENSMUSP00000069616,ENSMUSP00000075429,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000122072,ENSMUSP00000132547","Bmpr1a,Cd34,Col4a2,Efna1,Egr1,Fap,Jun,Mef2c,Mmp14,Mmp2,Myo1e,Prcp,Ramp2"
GO:0031345,negative regulation of cell projection organization,8,193,0.0023,"ENSMUSP00000006761,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795","Cd38,Dnm3,Efna1,Lgals1,Neo1,Runx1t1,Tacstd2,Trpc6"
GO:0051049,regulation of transport,28,1782,0.0023,"ENSMUSP00000000109,ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023629,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000041204,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000070868,ENSMUSP00000099504,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000110417,ENSMUSP00000116191,ENSMUSP00000132547,ENSMUSP00000139672","Abat,Abcb1a,Cd34,Cd38,Clu,Cntn1,Dnm3,Ect2,Ehd3,Fhl1,Flt3,Gem,Hnf4a,Itgb3,Kcnip3,Lpl,Mef2c,Neo1,Pclo,Pla2g4a,Pros1,Prtn3,Sfrp1,Slamf1,Stom,Stxbp4,Trpc1,Trpc6"
GO:0071363,cellular response to growth factor stimulus,12,437,0.0023,"ENSMUSP00000000505,ENSMUSP00000021028,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000045369,ENSMUSP00000057815,ENSMUSP00000069616,ENSMUSP00000102711,ENSMUSP00000122072,ENSMUSP00000126279,ENSMUSP00000132547","Bmpr1a,Col4a2,Egr1,Itgb3,Jun,Mcm7,Mef2c,Ndn,Ptprk,Ramp2,Sfrp1,Zfp36"
GO:0072359,circulatory system development,18,889,0.0023,"ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000035900,ENSMUSP00000057096,ENSMUSP00000059498,ENSMUSP00000069616,ENSMUSP00000075429,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000122072,ENSMUSP00000122552,ENSMUSP00000132547","Bmpr1a,Cd34,Col4a2,Dhrs3,Dsg2,Efna1,Egr1,Fap,Id2,Jun,Mef2c,Mmp14,Mmp2,Myo1e,Nckap1,Prcp,Ramp2,Rhoj"
GO:0009628,response to abiotic stimulus,20,1063,0.0024,"ENSMUSP00000005256,ENSMUSP00000015712,ENSMUSP00000017188,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000096877,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000107182,ENSMUSP00000126279,ENSMUSP00000127329","Abat,Cd38,Cd9,Dennd5b,Ect2,Egr1,Id2,Itgb3,Jun,Lpl,Mmp14,Mmp2,Ndrg1,Plac8,Ptprk,Serpinb6a,Sfrp1,Thbd,Trpc6,Vldlr"
GO:0045577,regulation of B cell differentiation,4,31,0.0024,"ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000087119","Flt3,Id2,Mmp14,Sfrp1"
GO:0048535,lymph node development,4,31,0.0024,"ENSMUSP00000020974,ENSMUSP00000029795,ENSMUSP00000034148,ENSMUSP00000039041","Flt3,Id2,Il15,Rorc"
GO:0034329,cell junction assembly,6,100,0.0025,"ENSMUSP00000001279,ENSMUSP00000021028,ENSMUSP00000032492,ENSMUSP00000103935,ENSMUSP00000122072,ENSMUSP00000126279","Cd9,Ect2,Itgb3,Lsr,Ptprk,Ramp2"
GO:0009966,regulation of signal transduction,38,2823,0.0026,"ENSMUSP00000003274,ENSMUSP00000015460,ENSMUSP00000018094,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000031005,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000042327,ENSMUSP00000052404,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000075429,ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000122072,ENSMUSP00000122552,ENSMUSP00000123924,ENSMUSP00000130929,ENSMUSP00000132547","Abat,Arhgef28,Bcl6,Bmpr1a,Clu,Cxcl16,Cyp26b1,Cysltr2,Dhrs3,Ebi3,Ect2,Efna1,Egr1,Evc,Gadd45g,Ghr,Gpr183,Hnf4a,Il15,Itgb3,Jun,Lpar6,Mef2c,Mmp14,Neo1,Nrg4,Nrk,Plek,Plscr1,Ppp1r16b,Prcp,Ramp2,Selp,Sfrp1,Slamf1,Tgm2,Tnfsf10,Wwtr1"
GO:0050869,negative regulation of B cell activation,4,32,0.0026,"ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000033952,ENSMUSP00000039041","Bcl6,Flt3,Id2,Sfrp1"
GO:0051251,positive regulation of lymphocyte activation,9,253,0.0026,"ENSMUSP00000015460,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000052404,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000132547","Bcl6,Cd38,Cd86,Gpr183,Il15,Lgals1,Mef2c,Mmp14,Slamf1"
GO:0023051,regulation of signaling,41,3150,0.0027,"ENSMUSP00000003274,ENSMUSP00000015460,ENSMUSP00000018094,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000031005,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000042327,ENSMUSP00000052404,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000075429,ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000122552,ENSMUSP00000123924,ENSMUSP00000130929,ENSMUSP00000132547","Abat,Arhgef28,Bcl6,Bmpr1a,Cd38,Clu,Cxcl16,Cyp26b1,Cysltr2,Dhrs3,Ebi3,Ect2,Efna1,Egr1,Ehd3,Evc,Gadd45g,Ghr,Gpr183,Hnf4a,Il15,Itgb3,Jun,Lpar6,Mef2c,Mmp14,Neo1,Nrg4,Nrk,Plek,Plscr1,Ppp1r16b,Prcp,Ramp2,Selp,Sfrp1,Slamf1,Stxbp4,Tgm2,Tnfsf10,Wwtr1"
GO:0044706,multi-multicellular organism process,8,200,0.0027,"ENSMUSP00000021028,ENSMUSP00000030964,ENSMUSP00000034187,ENSMUSP00000057096,ENSMUSP00000063562,ENSMUSP00000070868,ENSMUSP00000096877,ENSMUSP00000108675","Cd38,Dsg2,Itgb3,Mmp2,Nrk,Pgr,Pla2g4a,Thbd"
GO:0060284,regulation of cell development,19,992,0.0027,"ENSMUSP00000000109,ENSMUSP00000006761,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021119,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795,ENSMUSP00000103935,ENSMUSP00000127329,ENSMUSP00000132547","Aspa,Bcl6,Bmpr1a,Cd38,Cntn1,Dnm3,Ect2,Efna1,Gpr183,Id2,Itgb3,Lgals1,Mef2c,Neo1,Runx1t1,Sfrp1,Tacstd2,Trpc6,Vldlr"
GO:0010543,regulation of platelet activation,4,33,0.0028,"ENSMUSP00000032492,ENSMUSP00000063548,ENSMUSP00000099945,ENSMUSP00000123924","Abat,Cd9,Plek,Selp"
GO:0002250,adaptive immune response,9,260,0.0029,"ENSMUSP00000015460,ENSMUSP00000021903,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000029795,ENSMUSP00000052404,ENSMUSP00000069418,ENSMUSP00000087047,ENSMUSP00000132547","Alcam,Bcl6,C4b,Cd86,Gadd45g,Gpr183,Mef2c,Rorc,Slamf1"
GO:0007009,plasma membrane organization,5,65,0.0029,"ENSMUSP00000005256,ENSMUSP00000022616,ENSMUSP00000034932,ENSMUSP00000055694,ENSMUSP00000091318","Clu,Ndrg1,Plscr1,Plscr2,Sdpr"
GO:0010817,regulation of hormone levels,13,524,0.0029,"ENSMUSP00000018094,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000041204,ENSMUSP00000063548,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000076886,ENSMUSP00000084918,ENSMUSP00000101981,ENSMUSP00000116191,ENSMUSP00000122552","Abat,Abcb1a,Aldh1a1,Cd38,Cyp26b1,Dhrs3,Egr1,Ghr,Hnf4a,Pclo,Sfrp1,Stxbp4,Sult1a1"
GO:0032989,cellular component morphogenesis,16,752,0.0029,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000029566,ENSMUSP00000032262,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000045369,ENSMUSP00000063656,ENSMUSP00000094949,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000127329,ENSMUSP00000132547","Alcam,Arhgef28,Bcl6,Cd9,Clec1b,Clu,Ect2,Efna1,Id2,Itgb3,Lst1,Mef2c,Ndn,Neo1,Sfrp1,Vldlr"
GO:0016477,cell migration,16,758,0.003,"ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000034187,ENSMUSP00000045369,ENSMUSP00000052404,ENSMUSP00000063656,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000123924,ENSMUSP00000126279,ENSMUSP00000132547","Cd34,Cxcl16,Efna1,Fap,Gpr183,Itgb3,Mef2c,Mmp14,Mmp2,Nckap1,Ndn,Neo1,Prtn3,Ptprk,Selp,Slamf1"
GO:0030217,T cell differentiation,7,154,0.0032,"ENSMUSP00000021903,ENSMUSP00000029795,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000052404,ENSMUSP00000069616,ENSMUSP00000116006","Egr1,Flt3,Gadd45g,Gpr183,Il15,Rorc,Satb1"
GO:0019222,regulation of metabolic process,62,5616,0.0035,"ENSMUSP00000000109,ENSMUSP00000000505,ENSMUSP00000001279,ENSMUSP00000006761,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000017151,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000044517,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052404,ENSMUSP00000055694,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000063656,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000075429,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099504,ENSMUSP00000099793,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000122072,ENSMUSP00000124578,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Abat,Bcl6,Bmpr1a,C4b,Casp12,Cd34,Cd38,Clu,Cntn1,Cyp26b1,Cysltr2,Ect2,Efna1,Egr1,Fap,Flt3,Gadd45g,Ghr,Gpr183,Hnf4a,Id2,Il15,Itgb3,Jun,Kcnip3,Lsr,Mcm7,Mef2c,Mmp14,Ndn,Neo1,Nrk,Nupr1,Pbx3,Perp,Pgr,Phf11d,Pla2g4a,Plac8,Plek,Plscr1,Ppp1r16b,Prcp,Ptprk,Ramp2,Rbpjl,Rorb,Rorc,Runx1t1,Satb1,Sdpr,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Tdrd9,Tnfsf10,Trpc6,Tsc22d1,Vldlr,Wwtr1,Zfp36"
GO:0022414,reproductive process,23,1383,0.0037,"ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000032492,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000057096,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000087119,ENSMUSP00000096877,ENSMUSP00000107873,ENSMUSP00000108675","Abat,Bcl6,Bmpr1a,Cd38,Cd9,Cyp26b1,Dsg2,Egr1,Hnf4a,Itgb3,Mmp14,Mmp2,Nrk,Nupr1,Pgr,Pla2g4a,Serpinb6a,Sfrp1,Tdrd9,Thbd,Tnfsf10,Trpc6,Vwf"
GO:0050790,regulation of catalytic activity,30,2057,0.0037,"ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000019998,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000033952,ENSMUSP00000040271,ENSMUSP00000044624,ENSMUSP00000057815,ENSMUSP00000059389,ENSMUSP00000062615,ENSMUSP00000069418,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108326,ENSMUSP00000108675,ENSMUSP00000113040,ENSMUSP00000127329,ENSMUSP00000132547","Arhgap29,Arhgap30,Bcl6,C4b,Casp12,Clu,Ect2,Efna1,Egr1,Gadd45g,Ghr,Hnf4a,Itgb3,Jun,Mef2c,Mmp14,Nrk,Perp,Plek,Plscr1,Ppp1r16b,Prtn3,Serpinb6a,Serpinb8,Sfrp1,Slamf1,Tnfsf10,Vldlr,Wwtr1,Zfp36"
GO:0010977,negative regulation of neuron projection development,7,160,0.0039,"ENSMUSP00000006761,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000057965,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795","Cd38,Dnm3,Efna1,Lgals1,Neo1,Runx1t1,Trpc6"
GO:0046631,alpha-beta T cell activation,5,71,0.004,"ENSMUSP00000021903,ENSMUSP00000029795,ENSMUSP00000034148,ENSMUSP00000052404,ENSMUSP00000116006","Gadd45g,Gpr183,Il15,Rorc,Satb1"
GO:0050670,regulation of lymphocyte proliferation,8,215,0.004,"ENSMUSP00000015460,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000052404,ENSMUSP00000087047,ENSMUSP00000094949,ENSMUSP00000132547","Bcl6,Cd38,Cd86,Gpr183,Il15,Lst1,Mef2c,Slamf1"
GO:0003161,cardiac conduction system development,3,14,0.0041,"ENSMUSP00000020974,ENSMUSP00000035900,ENSMUSP00000057096","Bmpr1a,Dsg2,Id2"
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",4,38,0.0041,"ENSMUSP00000021903,ENSMUSP00000029795,ENSMUSP00000052404,ENSMUSP00000116006","Gadd45g,Gpr183,Rorc,Satb1"
GO:0048514,blood vessel morphogenesis,11,406,0.0041,"ENSMUSP00000016638,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000035900,ENSMUSP00000075429,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000122072","Bmpr1a,Cd34,Col4a2,Efna1,Fap,Jun,Mmp14,Mmp2,Myo1e,Prcp,Ramp2"
